#,Date-Time (EST/EDT),"Temperature , °C"
353,09/05/2024 07:00:00,6.99
354,09/05/2024 07:15:00,7.25
355,09/05/2024 07:30:00,8.15
356,09/05/2024 07:45:00,9.14
357,09/05/2024 08:00:00,10.34
358,09/05/2024 08:15:00,11.49
359,09/05/2024 08:30:00,12.70
360,09/05/2024 08:45:00,13.81
361,09/05/2024 09:00:00,14.71
362,09/05/2024 09:15:00,15.48
363,09/05/2024 09:30:00,16.21
364,09/05/2024 09:45:00,16.94
365,09/05/2024 10:00:00,17.63
366,09/05/2024 10:15:00,18.32
367,09/05/2024 10:30:00,19.26
368,09/05/2024 10:45:00,19.56
369,09/05/2024 11:00:00,19.52
370,09/05/2024 11:15:00,20.12
371,09/05/2024 11:30:00,20.59
372,09/05/2024 11:45:00,20.76
373,09/05/2024 12:00:00,21.15
374,09/05/2024 12:15:00,21.28
375,09/05/2024 12:30:00,21.75
376,09/05/2024 12:45:00,21.62
377,09/05/2024 13:00:00,21.58
378,09/05/2024 13:15:00,21.40
379,09/05/2024 13:30:00,21.49
380,09/05/2024 13:45:00,21.19
381,09/05/2024 14:00:00,20.93
382,09/05/2024 14:15:00,20.72
383,09/05/2024 14:30:00,20.72
384,09/05/2024 14:45:00,20.89
385,09/05/2024 15:00:00,20.89
386,09/05/2024 15:15:00,20.72
387,09/05/2024 15:30:00,20.68
388,09/05/2024 15:45:00,20.16
389,09/05/2024 16:00:00,19.95
390,09/05/2024 16:15:00,19.90
391,09/05/2024 16:30:00,19.77
392,09/05/2024 16:45:00,19.56
393,09/05/2024 17:00:00,19.35
394,09/05/2024 17:15:00,19.17
395,09/05/2024 17:30:00,18.96
396,09/05/2024 17:45:00,18.53
397,09/05/2024 18:00:00,18.32
398,09/05/2024 18:15:00,17.93
399,09/05/2024 18:30:00,17.29
400,09/05/2024 18:45:00,16.56
401,09/05/2024 19:00:00,15.96
402,09/05/2024 19:15:00,15.48
403,09/05/2024 19:30:00,14.84
404,09/05/2024 19:45:00,14.33
405,09/05/2024 20:00:00,13.81
406,09/05/2024 20:15:00,13.47
407,09/05/2024 20:30:00,13.12
408,09/05/2024 20:45:00,12.78
409,09/05/2024 21:00:00,12.65
410,09/05/2024 21:15:00,12.61
411,09/05/2024 21:30:00,12.82
412,09/05/2024 21:45:00,12.48
413,09/05/2024 22:00:00,12.10
414,09/05/2024 22:15:00,12.01
415,09/05/2024 22:30:00,11.97
416,09/05/2024 22:45:00,11.84
417,09/05/2024 23:00:00,11.71
418,09/05/2024 23:15:00,11.58
419,09/05/2024 23:30:00,11.54
420,09/05/2024 23:45:00,11.32
421,09/06/2024 00:00:00,11.32
422,09/06/2024 00:15:00,11.32
423,09/06/2024 00:30:00,11.15
424,09/06/2024 00:45:00,11.15
425,09/06/2024 01:00:00,10.89
426,09/06/2024 01:15:00,11.11
427,09/06/2024 01:30:00,11.19
428,09/06/2024 01:45:00,10.98
429,09/06/2024 02:00:00,10.98
430,09/06/2024 02:15:00,10.59
431,09/06/2024 02:30:00,10.38
432,09/06/2024 02:45:00,10.42
433,09/06/2024 03:00:00,10.72
434,09/06/2024 03:15:00,11.45
435,09/06/2024 03:30:00,11.97
436,09/06/2024 03:45:00,12.05
437,09/06/2024 04:00:00,11.79
438,09/06/2024 04:15:00,11.97
439,09/06/2024 04:30:00,11.97
440,09/06/2024 04:45:00,11.49
441,09/06/2024 05:00:00,11.07
442,09/06/2024 05:15:00,10.81
443,09/06/2024 05:30:00,10.77
444,09/06/2024 05:45:00,10.55
445,09/06/2024 06:00:00,10.42
446,09/06/2024 06:15:00,10.94
447,09/06/2024 06:30:00,11.75
448,09/06/2024 06:45:00,12.48
449,09/06/2024 07:00:00,13.51
450,09/06/2024 07:15:00,14.50
451,09/06/2024 07:30:00,14.88
452,09/06/2024 07:45:00,14.97
453,09/06/2024 08:00:00,15.10
454,09/06/2024 08:15:00,15.23
455,09/06/2024 08:30:00,15.27
456,09/06/2024 08:45:00,15.44
457,09/06/2024 09:00:00,15.61
458,09/06/2024 09:15:00,15.66
